date,hospitalBedsRequired,hospitalBedCapacity,ICUBedsInUse,ICUBedCapacity,ventilatorsInUse,ventilatorCapacity,RtIndicator,RtIndicatorCI90,cumulativeDeaths,cumulativeInfected,cumulativePositiveTests,cumulativeNegativeTests,countryName,stateName,countyName,intervention,fips,lat,long,lastUpdatedDate
2020-07-14,18717,20258,6781,594,3681,2285,nan,nan,11882,5590129,,,US,Tennessee,,NO_INTERVENTION,47,36.12684348,-84.19965764,2020-06-03
2020-07-15,18836,20258,6895,594,3716,2285,nan,nan,13011,5741902,,,US,Tennessee,,NO_INTERVENTION,47,36.12684348,-84.19965764,2020-06-03
2020-07-16,18768,20258,6946,594,3715,2285,nan,nan,14148,5870928,,,US,Tennessee,,NO_INTERVENTION,47,36.12684348,-84.19965764,2020-06-03
2020-07-17,18531,20258,6939,594,3680,2285,nan,nan,15283,5979905,,,US,Tennessee,,NO_INTERVENTION,47,36.12684348,-84.19965764,2020-06-03
2020-07-18,18146,20258,6878,594,3616,2285,nan,nan,16405,6071488,,,US,Tennessee,,NO_INTERVENTION,47,36.12684348,-84.19965764,2020-06-03
2020-07-19,17634,20258,6771,594,3526,2285,nan,nan,17508,6148169,,,US,Tennessee,,NO_INTERVENTION,47,36.12684348,-84.19965764,2020-06-03
2020-07-20,17020,20258,6624,594,3414,2285,nan,nan,18582,6212207,,,US,Tennessee,,NO_INTERVENTION,47,36.12684348,-84.19965764,2020-06-03
2020-07-21,16325,20258,6443,594,3286,2285,nan,nan,19624,6265605,,,US,Tennessee,,NO_INTERVENTION,47,36.12684348,-84.19965764,2020-06-03
2020-07-22,15571,20258,6235,594,3144,2285,nan,nan,20627,6310101,,,US,Tennessee,,NO_INTERVENTION,47,36.12684348,-84.19965764,2020-06-03
2020-07-23,14777,20258,6007,594,2992,2285,nan,nan,21589,6347184,,,US,Tennessee,,NO_INTERVENTION,47,36.12684348,-84.19965764,2020-06-03
2020-07-24,13959,20258,5763,594,2834,2285,nan,nan,22507,6378108,,,US,Tennessee,,NO_INTERVENTION,47,36.12684348,-84.19965764,2020-06-03
2020-07-25,13133,20258,5509,594,2673,2285,nan,nan,23378,6403916,,,US,Tennessee,,NO_INTERVENTION,47,36.12684348,-84.19965764,2020-06-03
2020-07-26,12310,20258,5250,594,2512,2285,nan,nan,24204,6425481,,,US,Tennessee,,NO_INTERVENTION,47,36.12684348,-84.19965764,2020-06-03
2020-07-27,11502,20258,4989,594,2351,2285,nan,nan,24983,6443528,,,US,Tennessee,,NO_INTERVENTION,47,36.12684348,-84.19965764,2020-06-03
2020-07-28,10715,20258,4728,594,2194,2285,nan,nan,25715,6458656,,,US,Tennessee,,NO_INTERVENTION,47,36.12684348,-84.19965764,2020-06-03
2020-07-29,9955,20258,4471,594,2041,2285,nan,nan,26403,6471356,,,US,Tennessee,,NO_INTERVENTION,47,36.12684348,-84.19965764,2020-06-03
2020-07-30,9229,20258,4220,594,1893,2285,nan,nan,27046,6482038,,,US,Tennessee,,NO_INTERVENTION,47,36.12684348,-84.19965764,2020-06-03
2020-07-31,8538,20258,3976,594,1752,2285,nan,nan,27647,6491038,,,US,Tennessee,,NO_INTERVENTION,47,36.12684348,-84.19965764,2020-06-03
2020-08-01,7884,20258,3741,594,1618,2285,nan,nan,28207,6498630,,,US,Tennessee,,NO_INTERVENTION,47,36.12684348,-84.19965764,2020-06-03
2020-08-02,7270,20258,3515,594,1490,2285,nan,nan,28728,6505045,,,US,Tennessee,,NO_INTERVENTION,47,36.12684348,-84.19965764,2020-06-03
2020-08-03,6694,20258,3299,594,1371,2285,nan,nan,29212,6510472,,,US,Tennessee,,NO_INTERVENTION,47,36.12684348,-84.19965764,2020-06-03
2020-08-04,6157,20258,3094,594,1258,2285,nan,nan,29662,6515072,,,US,Tennessee,,NO_INTERVENTION,47,36.12684348,-84.19965764,2020-06-03
2020-08-05,5657,20258,2899,594,1153,2285,nan,nan,30079,6518974,,,US,Tennessee,,NO_INTERVENTION,47,36.12684348,-84.19965764,2020-06-03
2020-08-06,5194,20258,2714,594,1055,2285,nan,nan,30465,6522287,,,US,Tennessee,,NO_INTERVENTION,47,36.12684348,-84.19965764,2020-06-03
2020-08-07,4766,20258,2540,594,964,2285,nan,nan,30823,6525103,,,US,Tennessee,,NO_INTERVENTION,47,36.12684348,-84.19965764,2020-06-03
2020-08-08,4371,20258,2376,594,880,2285,nan,nan,31153,6527499,,,US,Tennessee,,NO_INTERVENTION,47,36.12684348,-84.19965764,2020-06-03
2020-08-09,4008,20258,2222,594,802,2285,nan,nan,31459,6529539,,,US,Tennessee,,NO_INTERVENTION,47,36.12684348,-84.19965764,2020-06-03
2020-08-10,3673,20258,2078,594,730,2285,nan,nan,31741,6531277,,,US,Tennessee,,NO_INTERVENTION,47,36.12684348,-84.19965764,2020-06-03
2020-08-11,3367,20258,1942,594,664,2285,nan,nan,32002,6532761,,,US,Tennessee,,NO_INTERVENTION,47,36.12684348,-84.19965764,2020-06-03
2020-08-12,3086,20258,1816,594,603,2285,nan,nan,32243,6534025,,,US,Tennessee,,NO_INTERVENTION,47,36.12684348,-84.19965764,2020-06-03
2020-08-13,2828,20258,1697,594,548,2285,nan,nan,32466,6535105,,,US,Tennessee,,NO_INTERVENTION,47,36.12684348,-84.19965764,2020-06-03
2020-08-14,2593,20258,1587,594,497,2285,nan,nan,32672,6536028,,,US,Tennessee,,NO_INTERVENTION,47,36.12684348,-84.19965764,2020-06-03
2020-08-15,2378,20258,1484,594,450,2285,nan,nan,32861,6536816,,,US,Tennessee,,NO_INTERVENTION,47,36.12684348,-84.19965764,2020-06-03
2020-08-16,2182,20258,1388,594,408,2285,nan,nan,33037,6537490,,,US,Tennessee,,NO_INTERVENTION,47,36.12684348,-84.19965764,2020-06-03
2020-08-17,2003,20258,1298,594,369,2285,nan,nan,33199,6538067,,,US,Tennessee,,NO_INTERVENTION,47,36.12684348,-84.19965764,2020-06-03
2020-08-18,1839,20258,1214,594,334,2285,nan,nan,33348,6538560,,,US,Tennessee,,NO_INTERVENTION,47,36.12684348,-84.19965764,2020-06-03
2020-08-19,1690,20258,1137,594,302,2285,nan,nan,33487,6538983,,,US,Tennessee,,NO_INTERVENTION,47,36.12684348,-84.19965764,2020-06-03
2020-08-20,1554,20258,1064,594,273,2285,nan,nan,33614,6539344,,,US,Tennessee,,NO_INTERVENTION,47,36.12684348,-84.19965764,2020-06-03
2020-08-21,1430,20258,997,594,246,2285,nan,nan,33733,6539654,,,US,Tennessee,,NO_INTERVENTION,47,36.12684348,-84.19965764,2020-06-03
2020-08-22,1317,20258,934,594,222,2285,nan,nan,33842,6539920,,,US,Tennessee,,NO_INTERVENTION,47,36.12684348,-84.19965764,2020-06-03
2020-08-23,1214,20258,875,594,200,2285,nan,nan,33943,6540147,,,US,Tennessee,,NO_INTERVENTION,47,36.12684348,-84.19965764,2020-06-03
2020-08-24,1120,20258,821,594,181,2285,nan,nan,34037,6540343,,,US,Tennessee,,NO_INTERVENTION,47,36.12684348,-84.19965764,2020-06-03
2020-08-25,1034,20258,770,594,163,2285,nan,nan,34124,6540510,,,US,Tennessee,,NO_INTERVENTION,47,36.12684348,-84.19965764,2020-06-03
2020-08-26,955,20258,722,594,147,2285,nan,nan,34205,6540654,,,US,Tennessee,,NO_INTERVENTION,47,36.12684348,-84.19965764,2020-06-03
2020-08-27,883,20258,678,594,132,2285,nan,nan,34280,6540778,,,US,Tennessee,,NO_INTERVENTION,47,36.12684348,-84.19965764,2020-06-03
2020-08-28,818,20258,637,594,119,2285,nan,nan,34349,6540884,,,US,Tennessee,,NO_INTERVENTION,47,36.12684348,-84.19965764,2020-06-03
2020-08-29,758,20258,598,594,107,2285,nan,nan,34414,6540975,,,US,Tennessee,,NO_INTERVENTION,47,36.12684348,-84.19965764,2020-06-03
2020-08-30,703,20258,563,594,96,2285,nan,nan,34474,6541054,,,US,Tennessee,,NO_INTERVENTION,47,36.12684348,-84.19965764,2020-06-03
2020-08-31,653,20258,529,594,87,2285,nan,nan,34529,6541121,,,US,Tennessee,,NO_INTERVENTION,47,36.12684348,-84.19965764,2020-06-03
2020-09-01,606,20258,498,594,78,2285,nan,nan,34581,6541180,,,US,Tennessee,,NO_INTERVENTION,47,36.12684348,-84.19965764,2020-06-03
2020-03-03,0,76254,0,2465,0,6656,1.32,1.68,0,0,11,,US,Texas,,NO_INTERVENTION,48,31.81534745,-95.65354823,2020-06-03
2020-03-04,0,76254,0,2465,0,6656,1.3,1.66,0,8,1,,US,Texas,,NO_INTERVENTION,48,31.81534745,-95.65354823,2020-06-03
2020-03-05,0,76254,0,2465,0,6656,1.44,1.62,0,19,1,,US,Texas,,NO_INTERVENTION,48,31.81534745,-95.65354823,2020-06-03
2020-03-06,0,76254,0,2465,0,6656,1.42,1.56,0,33,5,,US,Texas,,NO_INTERVENTION,48,31.81534745,-95.65354823,2020-06-03
2020-03-07,0,76254,0,2465,0,6656,1.52,1.5,0,51,8,,US,Texas,,NO_INTERVENTION,48,31.81534745,-95.65354823,2020-06-03
2020-03-08,0,76254,0,2465,0,6656,1.6,1.44,0,75,8,,US,Texas,,NO_INTERVENTION,48,31.81534745,-95.65354823,2020-06-03
2020-03-09,0,76254,0,2465,0,6656,1.6600000000000001,1.3399999999999999,0,107,12,,US,Texas,,NO_INTERVENTION,48,31.81534745,-95.65354823,2020-06-03
2020-03-10,0,76254,0,2465,0,6656,1.6,1.2399999999999998,0,148,13,,US,Texas,,NO_INTERVENTION,48,31.81534745,-95.65354823,2020-06-03
2020-03-11,1,76254,0,2465,0,6656,1.72,1.18,0,202,21,,US,Texas,,NO_INTERVENTION,48,31.81534745,-95.65354823,2020-06-03
2020-03-12,1,76254,0,2465,0,6656,1.8,1.0799999999999998,0,272,23,,US,Texas,,NO_INTERVENTION,48,31.81534745,-95.65354823,2020-06-03
2020-03-13,2,76254,0,2465,0,6656,1.98,1.0,0,364,39,,US,Texas,,NO_INTERVENTION,48,31.81534745,-95.65354823,2020-06-03
2020-03-14,2,76254,0,2465,0,6656,2.3,0.8800000000000003,0,484,51,,US,Texas,,NO_INTERVENTION,48,31.81534745,-95.65354823,2020-06-03
2020-03-15,3,76254,1,2465,0,6656,1.97,1.2300000000000002,0,642,56,,US,Texas,,NO_INTERVENTION,48,31.81534745,-95.65354823,2020-06-03
2020-03-16,5,76254,1,2465,0,6656,1.92,1.1,0,847,57,,US,Texas,,NO_INTERVENTION,48,31.81534745,-95.65354823,2020-06-03
2020-03-17,6,76254,2,2465,1,6656,1.88,1.02,0,1116,64,1204,US,Texas,,NO_INTERVENTION,48,31.81534745,-95.65354823,2020-06-03
2020-03-18,8,76254,2,2465,1,6656,1.83,0.9100000000000001,0,1468,83,1824,US,Texas,,NO_INTERVENTION,48,31.81534745,-95.65354823,2020-06-03
2020-03-19,11,76254,3,2465,2,6656,1.96,0.7800000000000002,0,1928,143,2212,US,Texas,,NO_INTERVENTION,48,31.81534745,-95.65354823,2020-06-03
2020-03-20,14,76254,4,2465,2,6656,1.9500000000000002,0.7699999999999996,1,2530,194,5083,US,Texas,,NO_INTERVENTION,48,31.81534745,-95.65354823,2020-06-03
2020-03-21,19,76254,6,2465,3,6656,1.92,0.7400000000000002,1,3316,304,6218,US,Texas,,NO_INTERVENTION,48,31.81534745,-95.65354823,2020-06-03
2020-03-22,25,76254,8,2465,4,6656,1.98,0.6000000000000001,2,4344,334,8422,US,Texas,,NO_INTERVENTION,48,31.81534745,-95.65354823,2020-06-03
2020-03-23,33,76254,10,2465,6,6656,1.98,0.48,2,5689,352,9703,US,Texas,,NO_INTERVENTION,48,31.81534745,-95.65354823,2020-06-03
2020-03-24,43,76254,13,2465,8,6656,1.8900000000000001,0.44999999999999973,3,7446,410,10757,US,Texas,,NO_INTERVENTION,48,31.81534745,-95.65354823,2020-06-03
2020-03-25,56,76254,17,2465,10,6656,1.8900000000000001,0.36999999999999966,4,9742,974,12520,US,Texas,,NO_INTERVENTION,48,31.81534745,-95.65354823,2020-06-03
2020-03-26,74,76254,23,2465,14,6656,1.8900000000000001,0.3500000000000001,6,12710,1396,20028,US,Texas,,NO_INTERVENTION,48,31.81534745,-95.65354823,2020-06-03
2020-03-27,96,76254,30,2465,18,6656,1.9100000000000001,0.22999999999999998,8,16458,1731,21935,US,Texas,,NO_INTERVENTION,48,31.81534745,-95.65354823,2020-06-03
2020-03-28,124,76254,39,2465,24,6656,1.87,0.20999999999999996,10,21104,2052,23208,US,Texas,,NO_INTERVENTION,48,31.81534745,-95.65354823,2020-06-03
2020-03-29,160,76254,50,2465,31,6656,1.85,0.1499999999999999,13,26758,2552,23208,US,Texas,,NO_INTERVENTION,48,31.81534745,-95.65354823,2020-06-03
2020-03-30,203,76254,64,2465,39,6656,1.79,0.1499999999999999,17,33510,2877,33003,US,Texas,,NO_INTERVENTION,48,31.81534745,-95.65354823,2020-06-03
2020-03-31,255,76254,80,2465,49,6656,1.74,0.15999999999999992,22,41421,3266,39726,US,Texas,,NO_INTERVENTION,48,31.81534745,-95.65354823,2020-06-03
2020-04-01,315,76254,100,2465,61,6656,1.71,0.1299999999999999,29,50526,3997,43860,US,Texas,,NO_INTERVENTION,48,31.81534745,-95.65354823,2020-06-03
2020-04-02,385,76254,122,2465,75,6656,1.65,0.1100000000000001,37,60791,4669,46010,US,Texas,,NO_INTERVENTION,48,31.81534745,-95.65354823,2020-06-03
2020-04-03,463,76254,147,2465,90,6656,1.62,0.11999999999999988,46,72115,5330,50434,US,Texas,,NO_INTERVENTION,48,31.81534745,-95.65354823,2020-06-03
2020-04-04,550,76254,175,2465,107,6656,1.5899999999999999,0.0900000000000003,57,84321,6110,57641,US,Texas,,NO_INTERVENTION,48,31.81534745,-95.65354823,2020-06-03
2020-04-05,642,76254,205,2465,126,6656,1.56,0.06000000000000005,71,97163,6812,64126,US,Texas,,NO_INTERVENTION,48,31.81534745,-95.65354823,2020-06-03
2020-04-06,738,76254,236,2465,145,6656,1.52,0.06000000000000005,87,110336,7276,78081,US,Texas,,NO_INTERVENTION,48,31.81534745,-95.65354823,2020-06-03
2020-04-07,835,76254,268,2465,165,6656,1.48,0.040000000000000036,104,123460,8262,80387,US,Texas,,NO_INTERVENTION,48,31.81534745,-95.65354823,2020-06-03
2020-04-08,930,76254,299,2465,185,6656,1.43,0.030000000000000027,124,136127,9353,86905,US,Texas,,NO_INTERVENTION,48,31.81534745,-95.65354823,2020-06-03
2020-04-09,1019,76254,329,2465,203,6656,1.3900000000000001,0.029999999999999805,147,148211,10230,95904,US,Texas,,NO_INTERVENTION,48,31.81534745,-95.65354823,2020-06-03
2020-04-10,1101,76254,356,2465,220,6656,1.35,0.009999999999999787,171,159963,11671,104047,US,Texas,,NO_INTERVENTION,48,31.81534745,-95.65354823,2020-06-03
2020-04-11,1173,76254,381,2465,236,6656,1.3,0.0,197,171536,12561,107972,US,Texas,,NO_INTERVENTION,48,31.81534745,-95.65354823,2020-06-03
2020-04-12,1238,76254,403,2465,250,6656,nan,nan,225,183012,13484,111049,US,Texas,,NO_INTERVENTION,48,31.81534745,-95.65354823,2020-06-03
2020-04-13,1295,76254,423,2465,263,6656,nan,nan,254,194437,13906,119320,US,Texas,,NO_INTERVENTION,48,31.81534745,-95.65354823,2020-06-03
2020-04-14,1345,76254,440,2465,275,6656,1.26,0.0,284,205840,14624,131843,US,Texas,,NO_INTERVENTION,48,31.81534745,-95.65354823,2020-06-03
2020-04-15,1389,76254,456,2465,285,6656,1.24,-0.020000000000000018,316,217233,15492,136318,US,Texas,,NO_INTERVENTION,48,31.81534745,-95.65354823,2020-06-03
2020-04-16,1427,76254,470,2465,295,6656,1.2,-0.020000000000000018,349,228622,16455,142092,US,Texas,,NO_INTERVENTION,48,31.81534745,-95.65354823,2020-06-03
2020-04-17,1461,76254,482,2465,303,6656,1.16,0.0,383,240010,17371,152165,US,Texas,,NO_INTERVENTION,48,31.81534745,-95.65354823,2020-06-03
2020-04-18,1491,76254,493,2465,311,6656,1.1400000000000001,0.0,418,251399,18260,157979,US,Texas,,NO_INTERVENTION,48,31.81534745,-95.65354823,2020-06-03
2020-04-19,1517,76254,503,2465,318,6656,nan,nan,453,262790,18923,163787,US,Texas,,NO_INTERVENTION,48,31.81534745,-95.65354823,2020-06-03
2020-04-20,1540,76254,511,2465,324,6656,1.11,-0.030000000000000027,489,274183,19458,170936,US,Texas,,NO_INTERVENTION,48,31.81534745,-95.65354823,2020-06-03
2020-04-21,1559,76254,519,2465,329,6656,1.09,-0.010000000000000009,526,285577,20196,185203,US,Texas,,NO_INTERVENTION,48,31.81534745,-95.65354823,2020-06-03
2020-04-22,1577,76254,525,2465,334,6656,1.09,-0.010000000000000009,563,296974,21069,195714,US,Texas,,NO_INTERVENTION,48,31.81534745,-95.65354823,2020-06-03
2020-04-23,1592,76254,531,2465,338,6656,1.09,0.010000000000000009,600,308375,21944,203134,US,Texas,,NO_INTERVENTION,48,31.81534745,-95.65354823,2020-06-03
2020-04-24,1605,76254,536,2465,342,6656,1.1,0.020000000000000018,638,319782,22806,219741,US,Texas,,NO_INTERVENTION,48,31.81534745,-95.65354823,2020-06-03
2020-04-25,1617,76254,541,2465,346,6656,1.12,0.039999999999999813,677,331198,23773,239043,US,Texas,,NO_INTERVENTION,48,31.81534745,-95.65354823,2020-06-03
2020-04-26,1627,76254,545,2465,349,6656,1.12,0.039999999999999813,716,342624,24631,251390,US,Texas,,NO_INTERVENTION,48,31.81534745,-95.65354823,2020-06-03
2020-04-27,1636,76254,548,2465,352,6656,1.12,0.05999999999999983,755,354062,25297,265220,US,Texas,,NO_INTERVENTION,48,31.81534745,-95.65354823,2020-06-03
2020-04-28,1644,76254,551,2465,355,6656,1.12,0.07999999999999985,794,365517,26171,274213,US,Texas,,NO_INTERVENTION,48,31.81534745,-95.65354823,2020-06-03
2020-04-29,1651,76254,554,2465,357,6656,1.13,0.09000000000000008,834,376990,27054,287736,US,Texas,,NO_INTERVENTION,48,31.81534745,-95.65354823,2020-06-03
2020-04-30,1657,76254,556,2465,359,6656,1.1400000000000001,0.09999999999999987,873,388485,28087,302213,US,Texas,,NO_INTERVENTION,48,31.81534745,-95.65354823,2020-06-03
2020-05-01,1663,76254,558,2465,361,6656,1.13,0.1100000000000001,913,400004,29229,322546,US,Texas,,NO_INTERVENTION,48,31.81534745,-95.65354823,2020-06-03
2020-05-02,1668,76254,560,2465,363,6656,1.1400000000000001,0.11999999999999988,954,411548,30522,350126,US,Texas,,NO_INTERVENTION,48,31.81534745,-95.65354823,2020-06-03
2020-05-03,1673,76254,562,2465,365,6656,1.13,0.1100000000000001,994,423118,31548,359012,US,Texas,,NO_INTERVENTION,48,31.81534745,-95.65354823,2020-06-03
2020-05-04,1677,76254,563,2465,366,6656,1.12,0.1399999999999999,1034,434716,32332,375066,US,Texas,,NO_INTERVENTION,48,31.81534745,-95.65354823,2020-06-03
2020-05-05,1681,76254,565,2465,368,6656,1.12,0.11999999999999988,1075,446344,33369,393841,US,Texas,,NO_INTERVENTION,48,31.81534745,-95.65354823,2020-06-03
2020-05-06,1685,76254,566,2465,369,6656,1.11,0.1299999999999999,1116,458004,34422,404516,US,Texas,,NO_INTERVENTION,48,31.81534745,-95.65354823,2020-06-03
2020-05-07,1689,76254,567,2465,370,6656,1.12,0.11999999999999988,1157,469698,35390,419772,US,Texas,,NO_INTERVENTION,48,31.81534745,-95.65354823,2020-06-03
2020-05-08,1693,76254,568,2465,372,6656,1.11,0.10999999999999988,1198,481422,36609,440509,US,Texas,,NO_INTERVENTION,48,31.81534745,-95.65354823,2020-06-03
2020-05-09,1697,76254,570,2465,373,6656,1.12,0.11999999999999988,1239,493176,37860,451434,US,Texas,,NO_INTERVENTION,48,31.81534745,-95.65354823,2020-06-03
2020-05-10,1701,76254,571,2465,374,6656,1.11,0.10999999999999988,1280,504955,38869,462907,US,Texas,,NO_INTERVENTION,48,31.81534745,-95.65354823,2020-06-03
2020-05-11,1705,76254,572,2465,375,6656,1.09,0.10999999999999988,1321,516760,39869,485828,US,Texas,,NO_INTERVENTION,48,31.81534745,-95.65354823,2020-06-03
2020-05-12,1708,76254,573,2465,376,6656,1.09,0.10999999999999988,1363,528587,41048,497124,US,Texas,,NO_INTERVENTION,48,31.81534745,-95.65354823,2020-06-03
2020-05-13,1712,76254,574,2465,378,6656,1.08,0.09999999999999987,1404,540435,42403,514373,US,Texas,,NO_INTERVENTION,48,31.81534745,-95.65354823,2020-06-03
2020-05-14,1716,76254,575,2465,379,6656,1.06,0.09999999999999987,1446,552305,43851,543462,US,Texas,,NO_INTERVENTION,48,31.81534745,-95.65354823,2020-06-03
2020-05-15,1719,76254,576,2465,380,6656,1.05,0.09000000000000008,1488,564198,45198,564432,US,Texas,,NO_INTERVENTION,48,31.81534745,-95.65354823,2020-06-03
2020-05-16,1723,76254,577,2465,381,6656,1.03,0.09000000000000008,1530,576114,46999,591740,US,Texas,,NO_INTERVENTION,48,31.81534745,-95.65354823,2020-06-03
2020-05-17,1727,76254,578,2465,382,6656,1.03,0.09000000000000008,1572,588047,47784,602571,US,Texas,,NO_INTERVENTION,48,31.81534745,-95.65354823,2020-06-03
2020-05-18,1730,76254,579,2465,383,6656,1.0,0.08000000000000007,1614,599998,48693,631152,US,Texas,,NO_INTERVENTION,48,31.81534745,-95.65354823,2020-06-03
2020-05-19,1733,76254,580,2465,384,6656,0.99,0.09000000000000008,1656,611969,49912,650234,US,Texas,,NO_INTERVENTION,48,31.81534745,-95.65354823,2020-06-03
2020-05-20,1737,76254,581,2465,385,6656,0.99,0.1100000000000001,1698,623960,51323,669605,US,Texas,,NO_INTERVENTION,48,31.81534745,-95.65354823,2020-06-03
2020-05-21,1740,76254,582,2465,386,6656,0.99,0.1100000000000001,1741,635970,52268,687913,US,Texas,,NO_INTERVENTION,48,31.81534745,-95.65354823,2020-06-03
2020-05-22,1743,76254,583,2465,386,6656,0.99,0.1100000000000001,1783,647994,53449,687913,US,Texas,,NO_INTERVENTION,48,31.81534745,-95.65354823,2020-06-03
2020-05-23,1746,76254,584,2465,387,6656,0.98,0.1200000000000001,1825,660033,54509,708197,US,Texas,,NO_INTERVENTION,48,31.81534745,-95.65354823,2020-06-03
2020-05-24,1749,76254,584,2465,388,6656,1.02,0.1399999999999999,1868,672088,55348,708197,US,Texas,,NO_INTERVENTION,48,31.81534745,-95.65354823,2020-06-03
2020-05-25,1752,76254,585,2465,389,6656,nan,nan,1911,684160,55971,749683,US,Texas,,NO_INTERVENTION,48,31.81534745,-95.65354823,2020-06-03
2020-05-26,1755,76254,586,2465,390,6656,1.01,0.16999999999999993,1954,696248,56560,764673,US,Texas,,NO_INTERVENTION,48,31.81534745,-95.65354823,2020-06-03
2020-05-27,1758,76254,587,2465,390,6656,1.02,0.15999999999999992,1997,708376,57921,797753,US,Texas,,NO_INTERVENTION,48,31.81534745,-95.65354823,2020-06-03
2020-05-28,1760,76254,587,2465,391,6656,1.02,0.15999999999999992,2040,720509,59776,813442,US,Texas,,NO_INTERVENTION,48,31.81534745,-95.65354823,2020-06-03
2020-05-29,1763,76254,588,2465,392,6656,1.02,0.15999999999999992,2083,732643,61006,832269,US,Texas,,NO_INTERVENTION,48,31.81534745,-95.65354823,2020-06-03
2020-05-30,1765,76254,589,2465,392,6656,1.01,0.16999999999999993,2126,744776,62338,866179,US,Texas,,NO_INTERVENTION,48,31.81534745,-95.65354823,2020-06-03
2020-05-31,1768,76254,590,2465,393,6656,1.01,0.16999999999999993,2169,756916,64287,887578,US,Texas,,NO_INTERVENTION,48,31.81534745,-95.65354823,2020-06-03
2020-06-01,1770,76254,590,2465,394,6656,1.02,0.17999999999999994,2212,769070,64880,905151,US,Texas,,NO_INTERVENTION,48,31.81534745,-95.65354823,2020-06-03
2020-06-02,1772,76254,591,2465,394,6656,nan,nan,2255,781234,66568,919656,US,Texas,,NO_INTERVENTION,48,31.81534745,-95.65354823,2020-06-03
2020-06-03,1774,76254,591,2465,395,6656,nan,nan,2299,793407,,,US,Texas,,NO_INTERVENTION,48,31.81534745,-95.65354823,2020-06-03
2020-06-04,1777,76254,592,2465,395,6656,nan,nan,2342,805749,,,US,Texas,,NO_INTERVENTION,48,31.81534745,-95.65354823,2020-06-03
2020-06-05,1781,76254,593,2465,396,6656,nan,nan,2385,818875,,,US,Texas,,NO_INTERVENTION,48,31.81534745,-95.65354823,2020-06-03
2020-06-06,1790,76254,596,2465,398,6656,nan,nan,2429,833416,,,US,Texas,,NO_INTERVENTION,48,31.81534745,-95.65354823,2020-06-03
2020-06-07,1808,76254,601,2465,402,6656,nan,nan,2473,849933,,,US,Texas,,NO_INTERVENTION,48,31.81534745,-95.65354823,2020-06-03
2020-06-08,1840,76254,611,2465,408,6656,nan,nan,2517,869011,,,US,Texas,,NO_INTERVENTION,48,31.81534745,-95.65354823,2020-06-03
2020-06-09,1892,76254,628,2465,418,6656,nan,nan,2562,891366,,,US,Texas,,NO_INTERVENTION,48,31.81534745,-95.65354823,2020-06-03
2020-06-10,1970,76254,652,2465,433,6656,nan,nan,2609,917928,,,US,Texas,,NO_INTERVENTION,48,31.81534745,-95.65354823,2020-06-03
2020-06-11,2082,76254,686,2465,454,6656,nan,nan,2658,949912,,,US,Texas,,NO_INTERVENTION,48,31.81534745,-95.65354823,2020-06-03
2020-06-12,2236,76254,735,2465,483,6656,nan,nan,2710,988922,,,US,Texas,,NO_INTERVENTION,48,31.81534745,-95.65354823,2020-06-03
2020-06-13,2445,76254,800,2465,524,6656,nan,nan,2766,1037118,,,US,Texas,,NO_INTERVENTION,48,31.81534745,-95.65354823,2020-06-03
2020-06-14,2726,76254,889,2465,578,6656,nan,nan,2827,1097426,,,US,Texas,,NO_INTERVENTION,48,31.81534745,-95.65354823,2020-06-03
