fips,state,country,aggregate_level,can_location_page_url
12079,FL,USA,county,https://covidactnow.org/us/florida-fl/county/madison_county
12081,FL,USA,county,https://covidactnow.org/us/florida-fl/county/manatee_county
12083,FL,USA,county,https://covidactnow.org/us/florida-fl/county/marion_county
12085,FL,USA,county,https://covidactnow.org/us/florida-fl/county/martin_county
12086,FL,USA,county,https://covidactnow.org/us/florida-fl/county/miami_dade_county
12087,FL,USA,county,https://covidactnow.org/us/florida-fl/county/monroe_county
12089,FL,USA,county,https://covidactnow.org/us/florida-fl/county/nassau_county
12091,FL,USA,county,https://covidactnow.org/us/florida-fl/county/okaloosa_county
12093,FL,USA,county,https://covidactnow.org/us/florida-fl/county/okeechobee_county
12095,FL,USA,county,https://covidactnow.org/us/florida-fl/county/orange_county
12097,FL,USA,county,https://covidactnow.org/us/florida-fl/county/osceola_county
12099,FL,USA,county,https://covidactnow.org/us/florida-fl/county/palm_beach_county
12101,FL,USA,county,https://covidactnow.org/us/florida-fl/county/pasco_county
12103,FL,USA,county,https://covidactnow.org/us/florida-fl/county/pinellas_county
12105,FL,USA,county,https://covidactnow.org/us/florida-fl/county/polk_county
12107,FL,USA,county,https://covidactnow.org/us/florida-fl/county/putnam_county
12109,FL,USA,county,https://covidactnow.org/us/florida-fl/county/st_johns_county
12111,FL,USA,county,https://covidactnow.org/us/florida-fl/county/st_lucie_county
12113,FL,USA,county,https://covidactnow.org/us/florida-fl/county/santa_rosa_county
12115,FL,USA,county,https://covidactnow.org/us/florida-fl/county/sarasota_county
12117,FL,USA,county,https://covidactnow.org/us/florida-fl/county/seminole_county
12119,FL,USA,county,https://covidactnow.org/us/florida-fl/county/sumter_county
12121,FL,USA,county,https://covidactnow.org/us/florida-fl/county/suwannee_county
12123,FL,USA,county,https://covidactnow.org/us/florida-fl/county/taylor_county
12125,FL,USA,county,https://covidactnow.org/us/florida-fl/county/union_county
12127,FL,USA,county,https://covidactnow.org/us/florida-fl/county/volusia_county
12129,FL,USA,county,https://covidactnow.org/us/florida-fl/county/wakulla_county
12131,FL,USA,county,https://covidactnow.org/us/florida-fl/county/walton_county
12133,FL,USA,county,https://covidactnow.org/us/florida-fl/county/washington_county
13,GA,USA,state,https://covidactnow.org/us/georgia-ga
13001,GA,USA,county,https://covidactnow.org/us/georgia-ga/county/appling_county
13003,GA,USA,county,https://covidactnow.org/us/georgia-ga/county/atkinson_county
13005,GA,USA,county,https://covidactnow.org/us/georgia-ga/county/bacon_county
13007,GA,USA,county,https://covidactnow.org/us/georgia-ga/county/baker_county
13009,GA,USA,county,https://covidactnow.org/us/georgia-ga/county/baldwin_county
13011,GA,USA,county,https://covidactnow.org/us/georgia-ga/county/banks_county
13013,GA,USA,county,https://covidactnow.org/us/georgia-ga/county/barrow_county
13015,GA,USA,county,https://covidactnow.org/us/georgia-ga/county/bartow_county
13017,GA,USA,county,https://covidactnow.org/us/georgia-ga/county/ben_hill_county
13019,GA,USA,county,https://covidactnow.org/us/georgia-ga/county/berrien_county
13021,GA,USA,county,https://covidactnow.org/us/georgia-ga/county/bibb_county
13023,GA,USA,county,https://covidactnow.org/us/georgia-ga/county/bleckley_county
13025,GA,USA,county,https://covidactnow.org/us/georgia-ga/county/brantley_county
13027,GA,USA,county,https://covidactnow.org/us/georgia-ga/county/brooks_county
13029,GA,USA,county,https://covidactnow.org/us/georgia-ga/county/bryan_county
13031,GA,USA,county,https://covidactnow.org/us/georgia-ga/county/bulloch_county
13033,GA,USA,county,https://covidactnow.org/us/georgia-ga/county/burke_county
13035,GA,USA,county,https://covidactnow.org/us/georgia-ga/county/butts_county
13037,GA,USA,county,https://covidactnow.org/us/georgia-ga/county/calhoun_county
13039,GA,USA,county,https://covidactnow.org/us/georgia-ga/county/camden_county
13043,GA,USA,county,https://covidactnow.org/us/georgia-ga/county/candler_county
13045,GA,USA,county,https://covidactnow.org/us/georgia-ga/county/carroll_county
13047,GA,USA,county,https://covidactnow.org/us/georgia-ga/county/catoosa_county
13049,GA,USA,county,https://covidactnow.org/us/georgia-ga/county/charlton_county
13051,GA,USA,county,https://covidactnow.org/us/georgia-ga/county/chatham_county
13053,GA,USA,county,https://covidactnow.org/us/georgia-ga/county/chattahoochee_county
13055,GA,USA,county,https://covidactnow.org/us/georgia-ga/county/chattooga_county
13057,GA,USA,county,https://covidactnow.org/us/georgia-ga/county/cherokee_county
13059,GA,USA,county,https://covidactnow.org/us/georgia-ga/county/clarke_county
13061,GA,USA,county,https://covidactnow.org/us/georgia-ga/county/clay_county
13063,GA,USA,county,https://covidactnow.org/us/georgia-ga/county/clayton_county
13065,GA,USA,county,https://covidactnow.org/us/georgia-ga/county/clinch_county
13067,GA,USA,county,https://covidactnow.org/us/georgia-ga/county/cobb_county
13069,GA,USA,county,https://covidactnow.org/us/georgia-ga/county/coffee_county
13071,GA,USA,county,https://covidactnow.org/us/georgia-ga/county/colquitt_county
13073,GA,USA,county,https://covidactnow.org/us/georgia-ga/county/columbia_county
13075,GA,USA,county,https://covidactnow.org/us/georgia-ga/county/cook_county
13077,GA,USA,county,https://covidactnow.org/us/georgia-ga/county/coweta_county
13079,GA,USA,county,https://covidactnow.org/us/georgia-ga/county/crawford_county
13081,GA,USA,county,https://covidactnow.org/us/georgia-ga/county/crisp_county
13083,GA,USA,county,https://covidactnow.org/us/georgia-ga/county/dade_county
13085,GA,USA,county,https://covidactnow.org/us/georgia-ga/county/dawson_county
13087,GA,USA,county,https://covidactnow.org/us/georgia-ga/county/decatur_county
13089,GA,USA,county,https://covidactnow.org/us/georgia-ga/county/de_kalb_county
13091,GA,USA,county,https://covidactnow.org/us/georgia-ga/county/dodge_county
13093,GA,USA,county,https://covidactnow.org/us/georgia-ga/county/dooly_county
13095,GA,USA,county,https://covidactnow.org/us/georgia-ga/county/dougherty_county
13097,GA,USA,county,https://covidactnow.org/us/georgia-ga/county/douglas_county
13099,GA,USA,county,https://covidactnow.org/us/georgia-ga/county/early_county
13101,GA,USA,county,https://covidactnow.org/us/georgia-ga/county/echols_county
13103,GA,USA,county,https://covidactnow.org/us/georgia-ga/county/effingham_county
13105,GA,USA,county,https://covidactnow.org/us/georgia-ga/county/elbert_county
13107,GA,USA,county,https://covidactnow.org/us/georgia-ga/county/emanuel_county
13109,GA,USA,county,https://covidactnow.org/us/georgia-ga/county/evans_county
13111,GA,USA,county,https://covidactnow.org/us/georgia-ga/county/fannin_county
13113,GA,USA,county,https://covidactnow.org/us/georgia-ga/county/fayette_county
13115,GA,USA,county,https://covidactnow.org/us/georgia-ga/county/floyd_county
13117,GA,USA,county,https://covidactnow.org/us/georgia-ga/county/forsyth_county
13119,GA,USA,county,https://covidactnow.org/us/georgia-ga/county/franklin_county
13121,GA,USA,county,https://covidactnow.org/us/georgia-ga/county/fulton_county
13123,GA,USA,county,https://covidactnow.org/us/georgia-ga/county/gilmer_county
13125,GA,USA,county,https://covidactnow.org/us/georgia-ga/county/glascock_county
13127,GA,USA,county,https://covidactnow.org/us/georgia-ga/county/glynn_county
13129,GA,USA,county,https://covidactnow.org/us/georgia-ga/county/gordon_county
13131,GA,USA,county,https://covidactnow.org/us/georgia-ga/county/grady_county
13133,GA,USA,county,https://covidactnow.org/us/georgia-ga/county/greene_county
13135,GA,USA,county,https://covidactnow.org/us/georgia-ga/county/gwinnett_county
13137,GA,USA,county,https://covidactnow.org/us/georgia-ga/county/habersham_county
13139,GA,USA,county,https://covidactnow.org/us/georgia-ga/county/hall_county
13141,GA,USA,county,https://covidactnow.org/us/georgia-ga/county/hancock_county
13143,GA,USA,county,https://covidactnow.org/us/georgia-ga/county/haralson_county
13145,GA,USA,county,https://covidactnow.org/us/georgia-ga/county/harris_county
13147,GA,USA,county,https://covidactnow.org/us/georgia-ga/county/hart_county
13149,GA,USA,county,https://covidactnow.org/us/georgia-ga/county/heard_county
13151,GA,USA,county,https://covidactnow.org/us/georgia-ga/county/henry_county
13153,GA,USA,county,https://covidactnow.org/us/georgia-ga/county/houston_county
13155,GA,USA,county,https://covidactnow.org/us/georgia-ga/county/irwin_county
13157,GA,USA,county,https://covidactnow.org/us/georgia-ga/county/jackson_county
13159,GA,USA,county,https://covidactnow.org/us/georgia-ga/county/jasper_county
13161,GA,USA,county,https://covidactnow.org/us/georgia-ga/county/jeff_davis_county
13163,GA,USA,county,https://covidactnow.org/us/georgia-ga/county/jefferson_county
13165,GA,USA,county,https://covidactnow.org/us/georgia-ga/county/jenkins_county
13167,GA,USA,county,https://covidactnow.org/us/georgia-ga/county/johnson_county
13169,GA,USA,county,https://covidactnow.org/us/georgia-ga/county/jones_county
13171,GA,USA,county,https://covidactnow.org/us/georgia-ga/county/lamar_county
13173,GA,USA,county,https://covidactnow.org/us/georgia-ga/county/lanier_county
13175,GA,USA,county,https://covidactnow.org/us/georgia-ga/county/laurens_county
13177,GA,USA,county,https://covidactnow.org/us/georgia-ga/county/lee_county
13179,GA,USA,county,https://covidactnow.org/us/georgia-ga/county/liberty_county
13181,GA,USA,county,https://covidactnow.org/us/georgia-ga/county/lincoln_county
13183,GA,USA,county,https://covidactnow.org/us/georgia-ga/county/long_county
13185,GA,USA,county,https://covidactnow.org/us/georgia-ga/county/lowndes_county
13187,GA,USA,county,https://covidactnow.org/us/georgia-ga/county/lumpkin_county
13189,GA,USA,county,https://covidactnow.org/us/georgia-ga/county/mc_duffie_county
13191,GA,USA,county,https://covidactnow.org/us/georgia-ga/county/mc_intosh_county
13193,GA,USA,county,https://covidactnow.org/us/georgia-ga/county/macon_county
13195,GA,USA,county,https://covidactnow.org/us/georgia-ga/county/madison_county
13197,GA,USA,county,https://covidactnow.org/us/georgia-ga/county/marion_county
13199,GA,USA,county,https://covidactnow.org/us/georgia-ga/county/meriwether_county
13201,GA,USA,county,https://covidactnow.org/us/georgia-ga/county/miller_county
13205,GA,USA,county,https://covidactnow.org/us/georgia-ga/county/mitchell_county
13207,GA,USA,county,https://covidactnow.org/us/georgia-ga/county/monroe_county
13209,GA,USA,county,https://covidactnow.org/us/georgia-ga/county/montgomery_county
13211,GA,USA,county,https://covidactnow.org/us/georgia-ga/county/morgan_county
13213,GA,USA,county,https://covidactnow.org/us/georgia-ga/county/murray_county
13215,GA,USA,county,https://covidactnow.org/us/georgia-ga/county/muscogee_county
13217,GA,USA,county,https://covidactnow.org/us/georgia-ga/county/newton_county
13219,GA,USA,county,https://covidactnow.org/us/georgia-ga/county/oconee_county
13221,GA,USA,county,https://covidactnow.org/us/georgia-ga/county/oglethorpe_county
13223,GA,USA,county,https://covidactnow.org/us/georgia-ga/county/paulding_county
13225,GA,USA,county,https://covidactnow.org/us/georgia-ga/county/peach_county
13227,GA,USA,county,https://covidactnow.org/us/georgia-ga/county/pickens_county
13229,GA,USA,county,https://covidactnow.org/us/georgia-ga/county/pierce_county
13231,GA,USA,county,https://covidactnow.org/us/georgia-ga/county/pike_county
13233,GA,USA,county,https://covidactnow.org/us/georgia-ga/county/polk_county
13235,GA,USA,county,https://covidactnow.org/us/georgia-ga/county/pulaski_county
13237,GA,USA,county,https://covidactnow.org/us/georgia-ga/county/putnam_county
13239,GA,USA,county,https://covidactnow.org/us/georgia-ga/county/quitman_county
13241,GA,USA,county,https://covidactnow.org/us/georgia-ga/county/rabun_county
13243,GA,USA,county,https://covidactnow.org/us/georgia-ga/county/randolph_county
13245,GA,USA,county,https://covidactnow.org/us/georgia-ga/county/richmond_county
13247,GA,USA,county,https://covidactnow.org/us/georgia-ga/county/rockdale_county
13249,GA,USA,county,https://covidactnow.org/us/georgia-ga/county/schley_county
13251,GA,USA,county,https://covidactnow.org/us/georgia-ga/county/screven_county
13253,GA,USA,county,https://covidactnow.org/us/georgia-ga/county/seminole_county
13255,GA,USA,county,https://covidactnow.org/us/georgia-ga/county/spalding_county
13257,GA,USA,county,https://covidactnow.org/us/georgia-ga/county/stephens_county
13259,GA,USA,county,https://covidactnow.org/us/georgia-ga/county/stewart_county
13261,GA,USA,county,https://covidactnow.org/us/georgia-ga/county/sumter_county
13263,GA,USA,county,https://covidactnow.org/us/georgia-ga/county/talbot_county
13265,GA,USA,county,https://covidactnow.org/us/georgia-ga/county/taliaferro_county
13267,GA,USA,county,https://covidactnow.org/us/georgia-ga/county/tattnall_county
13269,GA,USA,county,https://covidactnow.org/us/georgia-ga/county/taylor_county
13271,GA,USA,county,https://covidactnow.org/us/georgia-ga/county/telfair_county
13273,GA,USA,county,https://covidactnow.org/us/georgia-ga/county/terrell_county
13275,GA,USA,county,https://covidactnow.org/us/georgia-ga/county/thomas_county
13277,GA,USA,county,https://covidactnow.org/us/georgia-ga/county/tift_county
13279,GA,USA,county,https://covidactnow.org/us/georgia-ga/county/toombs_county
13281,GA,USA,county,https://covidactnow.org/us/georgia-ga/county/towns_county
13283,GA,USA,county,https://covidactnow.org/us/georgia-ga/county/treutlen_county
13285,GA,USA,county,https://covidactnow.org/us/georgia-ga/county/troup_county
13287,GA,USA,county,https://covidactnow.org/us/georgia-ga/county/turner_county
13289,GA,USA,county,https://covidactnow.org/us/georgia-ga/county/twiggs_county
13291,GA,USA,county,https://covidactnow.org/us/georgia-ga/county/union_county
13293,GA,USA,county,https://covidactnow.org/us/georgia-ga/county/upson_county
13295,GA,USA,county,https://covidactnow.org/us/georgia-ga/county/walker_county
13297,GA,USA,county,https://covidactnow.org/us/georgia-ga/county/walton_county
13299,GA,USA,county,https://covidactnow.org/us/georgia-ga/county/ware_county
13301,GA,USA,county,https://covidactnow.org/us/georgia-ga/county/warren_county
13303,GA,USA,county,https://covidactnow.org/us/georgia-ga/county/washington_county
13305,GA,USA,county,https://covidactnow.org/us/georgia-ga/county/wayne_county
13307,GA,USA,county,https://covidactnow.org/us/georgia-ga/county/webster_county
13309,GA,USA,county,https://covidactnow.org/us/georgia-ga/county/wheeler_county
13311,GA,USA,county,https://covidactnow.org/us/georgia-ga/county/white_county
13313,GA,USA,county,https://covidactnow.org/us/georgia-ga/county/whitfield_county
13315,GA,USA,county,https://covidactnow.org/us/georgia-ga/county/wilcox_county
13317,GA,USA,county,https://covidactnow.org/us/georgia-ga/county/wilkes_county
13319,GA,USA,county,https://covidactnow.org/us/georgia-ga/county/wilkinson_county
13321,GA,USA,county,https://covidactnow.org/us/georgia-ga/county/worth_county
15,HI,USA,state,https://covidactnow.org/us/hawaii-hi
15001,HI,USA,county,https://covidactnow.org/us/hawaii-hi/county/hawaii_county
15003,HI,USA,county,https://covidactnow.org/us/hawaii-hi/county/honolulu_county
